Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population growth (annual %),SP.POP.GROW,Morocco,MAR,1.838166675,1.18140367,1.346582673,1.393575462,1.415268431,1.403841627,1.3688207,1.325902165,1.286961299,1.250762951,1.221178705,1.195920777
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,1.406143423,2.676367826,2.749317443,2.753163164,2.769044762,2.798573225,2.834746761,2.872081035,2.900672261,2.913618318,2.907001146,2.886830354
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,1.471389564,1.159579233,0.767361732,0.826319491,0.849772298,0.822704165,0.762012324,0.68947413,0.633900885,0.608451681,0.625695405,0.671933328
Population growth (annual %),SP.POP.GROW,Namibia,NAM,3.326982761,1.726752668,1.769211698,1.75020985,1.749210134,1.771539665,1.807897723,1.846553978,1.87285954,1.883284894,1.870402328,1.84267165
Population growth (annual %),SP.POP.GROW,Nauru,NRU,2.46005697,-1.097008692,0.59767087,0.663204609,0.707828358,0.790363679,0.822731254,0.959331993,0.978583649,0.950371773,0.802168279,0.648210437
Population growth (annual %),SP.POP.GROW,Nepal,NPL,2.465735756,1.817197648,0.103647394,-0.192706459,-0.268486268,-0.040180016,0.404484777,0.91527549,1.345295889,1.66177642,1.809442486,1.829086293
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,0.688603823,0.714770363,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.553470993
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2.368989136,1.901374378,1.825085374,1.811679043,1.779440428,1.65510643,0.242198535,0.241613351,0.241030987,0.240451424,0.239874642,0.242977699
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,0.923222729,0.587564086,0.762479795,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.593167231,2.086804133
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,2.1917712,1.556020843,1.346935579,1.337692998,1.327243279,1.315393172,1.30197874,1.288988634,1.274730664,1.255375779,1.229759088,1.200479988
Population growth (annual %),SP.POP.GROW,Niger,NER,3.11725863,3.608767553,3.876413583,3.898743038,3.90731712,3.899846968,3.881451544,3.859843092,3.839001312,3.816736721,3.794206636,3.771351275
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.579301117,2.50385613,2.67788557,2.680929555,2.67690791,2.665006503,2.647406072,2.627675151,2.607667054,2.586551303,2.564871955,2.542973405
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,-0.032305881,0.455448702,0.171871346,0.121614266,0.144870083,0.166476984,0.133165885,0.109300286,0.097034195,0.08263629,0.022971838,-0.200664047
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,4.950951709,3.219067188,0.077789306,0.540995974,0.879996879,0.935630469,0.860646292,0.728795895,0.649283814,0.592374927,0.567914446,0.599461584
Population growth (annual %),SP.POP.GROW,Norway,NOR,0.344151413,0.649044821,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324
Population growth (annual %),SP.POP.GROW,Oman,OMN,3.996971417,0.578174192,6.666457227,7.320622297,7.349582832,6.738893536,5.790591421,4.845733772,4.08380597,3.44516591,2.96857894,2.61143663
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2.955562318,2.647399315,2.158796524,2.126222177,2.103244584,2.092456416,2.088551827,2.086326177,2.077578387,2.057546095,2.02296716,1.978319567
Population growth (annual %),SP.POP.GROW,Palau,PLW,2.412184011,1.747806987,-1.154009782,-0.638726983,-0.181622162,0.124900663,0.226693211,0.299579118,0.51228755,0.571110175,0.501226267,0.504253971
Population growth (annual %),SP.POP.GROW,Panama,PAN,2.107157796,1.970761255,1.735967515,1.716105291,1.704256376,1.702666445,1.707301921,1.713425474,1.711544601,1.692631293,1.651930147,1.59625723
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2.38636603,2.273130962,2.18756195,2.103035959,2.041461506,2.01269943,2.006220701,2.002492135,1.990178796,1.974746473,1.953700073,1.928701574
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,2.663774193,2.027784522,1.366481502,1.372434411,1.372809829,1.361613439,1.34288874,1.323766099,1.307170218,1.287874014,1.265238609,1.239910817
Population growth (annual %),SP.POP.GROW,Peru,PER,2.093396569,1.452868313,0.811896398,0.825158485,0.901465289,1.057019423,1.256159259,1.483157205,1.661927673,1.718268291,1.616156746,1.409210058
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2.543416989,2.159045764,1.691811787,1.704125789,1.692087997,1.646682152,1.579362521,1.507102557,1.445277607,1.39596534,1.364496223,1.345429965
Population growth (annual %),SP.POP.GROW,Poland,POL,0.392398205,-1.044335398,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.024427107,-0.038655742
Population growth (annual %),SP.POP.GROW,Portugal,PRT,-0.21794848,0.702859953,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.160104021,0.023733495,0.18746278
Population growth (annual %),SP.POP.GROW,Puerto Rico,PRI,0.890295757,0.276558689,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.759208258,-1.93497109,-2.418017622,-4.048391034,0.010646546,0.010645413
Population growth (annual %),SP.POP.GROW,Qatar,QAT,3.110608023,3.780654613,9.231843484,7.575372571,6.20148517,5.114901323,4.239755685,3.39762651,2.615751058,2.06875411,1.795246543,1.715003585
Population growth (annual %),SP.POP.GROW,Romania,ROU,0.174176628,-0.12944004,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.470052228,-0.573660845,-0.578007015,-0.587493307,-0.526814822,-0.442473207
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,0.168018341,-0.42061499,0.077981777,0.168305035,0.212950705,0.217642262,0.192557947,0.170245239,0.106870569,-0.013066892,-0.049568665,-0.209476797
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,0.163395745,5.604992331,2.498522827,2.459798613,2.451950697,2.485525757,2.542700362,2.602494011,2.639762453,2.644060783,2.607313746,2.543388442
Population growth (annual %),SP.POP.GROW,Samoa,WSM,0.530900573,0.487273274,0.81679453,0.860430528,0.8546633,0.787611271,0.668864133,0.530860672,0.419597536,0.39337345,0.490819126,0.665989825
Population growth (annual %),SP.POP.GROW,San Marino,SMR,1.213602067,1.168490063,1.380516867,1.405336972,1.395076526,1.181783355,0.993800751,0.697889703,0.50019457,0.335038487,0.236518559,0.218282733
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2.46101991,1.629923976,2.27418932,2.077223636,1.935561254,1.882970412,1.8787594,1.878563166,1.88401091,1.887561482,1.885147828,1.894536051
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,3.558341967,2.297348765,3.03897438,3.090724646,3.030794397,2.836220903,2.558077449,2.262423001,2.007066391,1.801062218,1.664776702,1.57883733
Population growth (annual %),SP.POP.GROW,Senegal,SEN,3.004915896,2.365169657,2.766757026,2.785614595,2.799131661,2.806698729,2.808290362,2.807329667,2.800576602,2.781879708,2.749962203,2.709391181
Population growth (annual %),SP.POP.GROW,Serbia,SRB,0.065932619,-0.319524801,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.546351969,-0.536610018,-0.5343227
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,0.490359666,0.892658567,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,0.853707878
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,1.523880644,2.701540582,2.274594295,2.250019293,2.230244832,2.207086023,2.181428721,2.164620088,2.154069382,2.136636265,2.10903822,2.074501355
Population growth (annual %),SP.POP.GROW,Singapore,SGP,3.889093607,1.732042233,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,5.470754716,-1.834377687,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.196976476,0.194134259,0.193758108
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,0.439617095,-0.135376488,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.13850816,0.135328073,0.085769476
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,0.090624343,0.29607496,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.362584395,0.696304046,0.560630293
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2.795313525,2.719947794,2.555070203,2.650329874,2.707823362,2.719416753,2.697834286,2.66748791,2.643311669,2.611085225,2.565392823,2.514618024
Population growth (annual %),SP.POP.GROW,Somalia,SOM,1.279077876,3.657676578,2.722661216,2.703694192,2.70175342,2.717395796,2.745377141,2.776386992,2.804929706,2.831925424,2.855135517,2.874280095
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2.393746254,1.409021901,1.524514056,1.581353673,1.604367369,1.583787396,1.532242773,1.471933429,1.416947254,1.363703216,1.31629201,1.273356263
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,-0.344632328,4.377289464,3.333695991,2.837616522,2.358659319,1.911610971,1.511744126,1.084677797,0.719802049,0.595340534,0.782197031,1.182759371
Population growth (annual %),SP.POP.GROW,Spain,ESP,0.101828843,0.447137015,0.355338396,0.064925963,-0.32766904,-0.298951059,-0.077588862,0.08443015,0.234587923,0.437982994,0.714923608,0.461546667
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,1.272169144,0.610633603,0.67268927,0.12984681,0.780301448,0.933207943,0.919811027,1.104983619,1.130220486,1.048392958,0.611875946,0.53062656
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,-0.233210218,1.051261036,0.875550269,0.883990332,0.892141354,0.886221974,0.839385199,0.826587613,0.785225662,0.76957326,0.752340352,0.675308623
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,1.630387531,1.12215469,0.827164857,0.633747351,0.480576034,0.450800624,0.461059798,0.49950126,0.513598722,0.515372718,0.49631976,0.455211143
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,9.29875192,2.849974686,-0.349180049,-1.179122749,-1.508127128,-1.214209961,-0.425692392,0.545005937,1.398893802,1.882682617,1.961107678,1.7140817
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,0.389635094,0.022268615,0.05079072,0.110726655,0.174146244,0.224376163,0.24495088,0.303748598,0.327416124,0.349034149,0.346915924,0.319581386
Population growth (annual %),SP.POP.GROW,Sudan,SDN,3.386831133,2.406381718,2.30259996,2.359808168,2.398962995,2.412107467,2.40720187,2.398795478,2.395242326,2.392257972,2.39143409,2.391071774
Population growth (annual %),SP.POP.GROW,Suriname,SUR,2.016145554,1.188491482,1.137094455,1.127820327,1.111222577,1.087262533,1.053214747,1.02258949,0.989629209,0.957016885,0.929025561,0.902576939
Population growth (annual %),SP.POP.GROW,Sweden,SWE,0.772602676,0.160575485,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.013722263,0.722703913
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,1.026873072,0.561954617,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,0.715961343
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,2.982525146,2.447967855,-1.322819459,-3.097273339,-4.300775093,-4.533414815,-3.886822642,-2.999657156,-2.140618609,-0.884869263,0.735380569,2.490815344
Population growth (annual %),SP.POP.GROW,Tajikistan,TJK,2.567575767,1.567234654,2.234721208,2.277610287,2.321389593,2.366942048,2.408602011,2.448550534,2.470450701,2.453552417,2.390490051,2.297389848
Population growth (annual %),SP.POP.GROW,Tanzania,TZA,3.193235329,2.468906027,2.948418936,2.97566284,2.994061634,3.001801057,3.001067041,2.997574458,2.991812303,2.97948066,2.960386246,2.936777704
Population growth (annual %),SP.POP.GROW,Thailand,THA,1.399514422,1.044422574,0.480052607,0.46927282,0.453815888,0.430842608,0.402136059,0.373014847,0.34520522,0.315406676,0.283525943,0.250165167
Population growth (annual %),SP.POP.GROW,Timor-Leste,TLS,2.619764665,1.277738515,1.779832008,1.767331977,1.7746246,1.808333357,1.852811788,1.903945726,1.946906004,1.968417772,1.963676318,1.939283355
Population growth (annual %),SP.POP.GROW,Togo,TGO,2.569431037,2.966792796,2.677532525,2.660910607,2.635744685,2.601149524,2.560999713,2.518687236,2.479331291,2.445903893,2.420235924,2.400663516
Population growth (annual %),SP.POP.GROW,Tonga,TON,0.232733352,0.49837135,-0.407634792,-0.796925117,-0.94668782,-0.734749917,-0.240829044,0.359543381,0.845706387,1.166674214,1.249919978,1.14181474
Population growth (annual %),SP.POP.GROW,Trinidad and Tobago,TTO,0.678973134,0.255384586,0.603231767,0.644091695,0.659178039,0.635411345,0.585143888,0.526294978,0.470521283,0.416814325,0.368284069,0.323640628
Population growth (annual %),SP.POP.GROW,Tunisia,TUN,2.236505303,0.980862058,0.997589004,0.973852315,0.972083635,1.001509815,1.049825167,1.102942955,1.139070554,1.145862851,1.113669491,1.053854127
Population growth (annual %),SP.POP.GROW,Turkey,TUR,1.738407211,1.518109798,1.531566078,1.631148233,1.692745456,1.702643616,1.669481585,1.639942404,1.601312234,1.497232048,1.3145137,1.084193952
Population growth (annual %),SP.POP.GROW,Turkmenistan,TKM,2.699286079,1.113205601,1.693102923,1.797216765,1.851988023,1.845354091,1.794147571,1.729487211,1.668964884,1.606347946,1.546575911,1.488224395
Population growth (annual %),SP.POP.GROW,Turks and Caicos Islands,TCA,4.77589173,5.618194947,2.159741067,2.064191444,1.936106989,1.820203169,1.704315955,1.596460558,1.5148103,1.473623607,1.389405565,1.362617297
Population growth (annual %),SP.POP.GROW,Tuvalu,TUV,1.390088497,0.5123837,0.99305682,1.104363119,0.972545062,1.136480017,1.141730416,1.191183311,1.177161002,1.224326618,1.2953549,1.168606296
Population growth (annual %),SP.POP.GROW,Uganda,UGA,3.466926593,2.994707035,3.182452073,3.180750229,3.23378201,3.352682078,3.49774773,3.65686447,3.755686611,3.725163906,3.541932206,3.269713347
Population growth (annual %),SP.POP.GROW,Ukraine,UKR,0.228429531,-1.006579027,-0.359600093,-0.246976481,-0.22769135,-0.479262,-0.26124968,-0.331333796,-0.386345311,-0.466425621,-0.53099416,-0.568251539
Population growth (annual %),SP.POP.GROW,United Arab Emirates,ARE,5.784264577,5.510750099,4.536241844,2.15417386,0.614086082,0.176775198,0.527292388,1.053270899,1.339470237,1.503937821,1.438677058,1.219428682
Population growth (annual %),SP.POP.GROW,United Kingdom,GBR,0.298930554,0.357300887,0.781506562,0.695353132,0.669740536,0.736463979,0.792367506,0.757874493,0.679374474,0.605929132,0.564131113,0.565404595
Population growth (annual %),SP.POP.GROW,United States,USA,1.12965052,1.112768997,0.726786705,0.733599941,0.692860277,0.73336152,0.736217309,0.724676067,0.632643995,0.526435396,0.455381286,0.350911063
Population growth (annual %),SP.POP.GROW,Uruguay,URY,0.677457227,0.353937059,0.286941769,0.297840986,0.30911268,0.324100506,0.339789877,0.354761355,0.364565153,0.367270798,0.360034022,0.345932798
Population growth (annual %),SP.POP.GROW,Uzbekistan,UZB,2.92827521,1.383746821,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.876470167,1.922126527
Population growth (annual %),SP.POP.GROW,Vanuatu,VUT,2.608519017,2.023426387,2.690640393,2.782591047,2.818368001,2.786213562,2.706626339,2.620205444,2.544543793,2.48242519,2.432628558,2.394716366
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,2.403215375,1.888612082,1.562732212,1.623948325,1.421077996,0.875663916,0.129244523,-0.769455376,-1.514765698,-1.768330735,-1.293638058,-0.280539304
Population growth (annual %),SP.POP.GROW,Vietnam,VNM,2.138677878,1.100433196,1.022101084,1.04162218,1.0530623,1.053635811,1.044781055,1.034107367,1.020198501,0.994310472,0.954289022,0.904517906
Population growth (annual %),SP.POP.GROW,Virgin Islands (U.S.),VIR,2.850869155,0.039587371,-0.06185177,-0.094235911,-0.135966982,-0.14727475,-0.157703865,-0.182132487,-0.218811337,-0.261338012,-0.310759833,-0.355937434
Population growth (annual %),SP.POP.GROW,West Bank and Gaza,PSE,0.0,2.555235698,2.525186831,2.46768715,2.40084832,2.344077211,2.290480058,2.246105276,1.988686349,2.533011484,2.511782463,2.486549938
Population growth (annual %),SP.POP.GROW,"Yemen, Rep.",YEM,4.549438066,2.842665976,2.779983481,2.757339123,2.716539832,2.654140643,2.578030216,2.498277225,2.423989182,2.357044408,2.30059415,2.251560627
Population growth (annual %),SP.POP.GROW,Zambia,ZMB,2.732708915,2.679389918,3.020318665,3.102914035,3.139940351,3.121249429,3.066671472,3.002934554,2.951463048,2.912653263,2.893017737,2.885685921
Population growth (annual %),SP.POP.GROW,Zimbabwe,ZWE,2.706406982,0.495778052,1.536405716,1.698083731,1.777672476,1.754741003,1.66369351,1.549294088,1.459405813,1.410381542,1.421141886,1.473871416
Population growth (annual %),SP.POP.GROW,Africa Eastern and Southern,AFE,2.913058531,2.612275506,2.756619249,2.763425798,2.761495568,2.750400213,2.73259764,2.712217978,2.690901728,2.665619539,2.636666337,2.605427487
Population growth (annual %),SP.POP.GROW,Africa Western and Central,AFW,2.718931855,2.70753222,2.775170989,2.763802508,2.753564154,2.745542205,2.738331566,2.730331791,2.719329942,2.704168038,2.684151739,2.660901631
Population growth (annual %),SP.POP.GROW,Arab World,ARB,3.678351643,2.152845616,2.329382834,2.280225773,2.223478201,2.160504112,2.095506434,2.023741985,1.955221378,1.919966442,1.909788261,1.918912231
Population growth (annual %),SP.POP.GROW,Caribbean small states,CSS,0.707789539,0.696069745,0.705186275,0.715898215,0.716493417,0.7037173,0.679645743,0.653374589,0.626889345,0.601138271,0.576986135,0.552626
Population growth (annual %),SP.POP.GROW,Central Europe and the Baltics,CEB,-0.052807883,-0.562187469,-0.236933127,-0.229154984,-0.21320183,-0.209757193,-0.230243283,-0.255290913,-0.246809828,-0.196249608,-0.136450277,-0.142072342
Population growth (annual %),SP.POP.GROW,Early-demographic dividend,EAR,2.362736661,1.821896667,1.496147992,1.454323558,1.42726347,1.402708018,1.379077535,1.354285459,1.328698832,1.307598877,1.289165767,1.270839924
Population growth (annual %),SP.POP.GROW,East Asia & Pacific,EAS,1.505312023,0.936083645,0.711097483,0.797946808,0.7852377,0.760505773,0.722074344,0.703556046,0.706661818,0.614932312,0.533750824,0.431842167
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (excluding high income),EAP,1.615619616,0.990543467,0.762269896,0.855387203,0.845614524,0.814311962,0.770196216,0.752494336,0.763181043,0.659752126,0.574884596,0.480850577
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (IDA & IBRD countries),TEA,1.617107778,0.99207976,0.765513664,0.859685554,0.849724073,0.818079493,0.773549981,0.755764135,0.766692194,0.662116174,0.576375723,0.48138775
Population growth (annual %),SP.POP.GROW,Euro area,EMU,0.459929045,0.328452396,-0.217707206,0.220482905,0.339991291,0.343941814,0.303179468,0.292608835,0.216013924,0.223297039,0.08857557,0.195070685
Population growth (annual %),SP.POP.GROW,Europe & Central Asia,ECS,0.489402354,0.111378331,0.2514111,0.406589392,0.477391921,0.483880292,0.476733283,0.463313675,0.41035724,0.374230472,0.302308292,0.287339356
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (excluding high income),ECA,0.606522524,0.022988945,0.559299124,0.561709913,0.620964453,0.616312845,0.623954746,0.601070571,0.559395821,0.490271575,0.45041131,0.347205038
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (IDA & IBRD countries),TEC,0.583029715,-0.081888639,0.506814531,0.505002384,0.554046336,0.547809577,0.551979789,0.534920713,0.497631192,0.437056225,0.402187492,0.308432627
Population growth (annual %),SP.POP.GROW,European Union,EUU,0.335230266,0.119663589,-0.177886373,0.147238215,0.243212932,0.25023331,0.21802003,0.212345574,0.156820032,0.163332879,0.062970571,0.135260439
Population growth (annual %),SP.POP.GROW,Fragile and conflict affected situations,FCS,3.118726439,2.448208471,2.503336081,2.504928197,2.484756246,2.43786169,2.377347857,2.312218983,2.261210879,2.24800163,2.279274969,2.338413802
Population growth (annual %),SP.POP.GROW,Heavily indebted poor countries (HIPC),HPC,2.954390582,2.792393728,2.835874686,2.846539587,2.850538979,2.845845203,2.834126582,2.821037126,2.805986405,2.783317707,2.752194025,2.715704282
Population growth (annual %),SP.POP.GROW,High income,HIC,0.77580644,0.619928703,0.472001977,0.588422284,0.590322249,0.602710857,0.583995864,0.578987137,0.509283931,0.472224151,0.402519899,0.341465843
Population growth (annual %),SP.POP.GROW,IBRD only,IBD,1.694610584,1.18601743,1.014052694,1.051274531,1.042688319,1.01420025,0.978767542,0.95311117,0.938156951,0.870727594,0.812889188,0.748588494
Population growth (annual %),SP.POP.GROW,IDA & IBRD total,IBT,1.902812814,1.455225808,1.31931323,1.339294886,1.332809504,1.313980875,1.291736898,1.277356174,1.27011046,1.22353946,1.184362977,1.139610247
Population growth (annual %),SP.POP.GROW,IDA blend,IDB,2.87296384,2.461732502,2.459843966,2.368584722,2.360114468,2.353152301,2.340843901,2.323624465,2.30135094,2.282827798,2.266161327,2.241424179
Population growth (annual %),SP.POP.GROW,IDA only,IDX,2.732939556,2.464169616,2.233494019,2.207462088,2.195478768,2.199691575,2.216591358,2.237160188,2.25332336,2.266304144,2.276478705,2.283241171
Population growth (annual %),SP.POP.GROW,IDA total,IDA,2.779690955,2.46335546,2.309098848,2.261359154,2.250608734,2.25113452,2.258284722,2.266196995,2.269461247,2.271858036,2.27301048,2.269185175
Population growth (annual %),SP.POP.GROW,Late-demographic dividend,LTE,1.384383306,0.764248942,0.637719628,0.714958816,0.71168858,0.68738756,0.65095885,0.642314633,0.6527771,0.548103955,0.463306729,0.353399142
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean,LCN,1.878469299,1.468109079,1.119708045,1.099109098,1.077965944,1.050408301,1.023051081,0.995105679,0.966192505,0.932532395,0.928548386,0.904279178
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean (excluding high income),LAC,1.881912115,1.478158161,1.122190277,1.09701988,1.08312118,1.082625815,1.089316998,1.101640841,1.105952954,1.08817252,1.040678791,0.973568714
Population growth (annual %),SP.POP.GROW,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.912255702,1.503617533,1.15507579,1.13212094,1.108577757,1.08312161,1.056211642,1.029175957,1.002751228,0.977052247,0.951931057,0.927315863
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2.733868073,2.522284051,2.373445345,2.381375037,2.386473595,2.386909401,2.383356712,2.378881735,2.373141262,2.362752931,2.347016076,2.327226056
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,1.961005282,1.472216607,1.32439766,1.344702739,1.339453133,1.322964792,1.303834574,1.292705893,1.28803821,1.242038188,1.200372602,1.151344206
Population growth (annual %),SP.POP.GROW,Low income,LIC,2.861233345,2.819903185,2.663346691,2.604624577,2.570393532,2.567137024,2.58488889,2.603277584,2.615567868,2.631386296,2.649713118,2.666922384
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2.339182881,1.788600159,1.555626025,1.524936892,1.514144032,1.49547881,1.481902957,1.464549177,1.444733602,1.424763627,1.400757859,1.376862719
Population growth (annual %),SP.POP.GROW,Middle East & North Africa,MEA,3.56967834,1.903479018,2.07939031,2.037274876,1.990273548,1.940567243,1.889677163,1.830406882,1.771829051,1.739241512,1.722874822,1.717640441
Population growth (annual %),SP.POP.GROW,Middle East & North Africa (excluding high income),MNA,3.590941498,1.796828777,1.813587697,1.825599049,1.823769759,1.804613195,1.774381588,1.73595751,1.699849231,1.690628027,1.697824853,1.717973155
Population growth (annual %),SP.POP.GROW,Middle East & North Africa (IDA & IBRD countries),TMN,2.685215975,1.788526588,1.805028316,1.817799139,1.816695655,1.797954129,1.767975709,1.729599804,1.696164591,1.680156569,1.687612028,1.708234733
Population growth (annual %),SP.POP.GROW,Middle income,MIC,1.895584663,1.361100131,1.192747484,1.21902249,1.214982972,1.195471908,1.170782962,1.154686009,1.146230339,1.091470865,1.040911131,0.98194001
Population growth (annual %),SP.POP.GROW,North America,NAC,1.174097295,1.100928819,0.75429192,0.771504745,0.731728411,0.763365512,0.739847163,0.768191349,0.691866134,0.618138387,0.554982281,0.427887584
Population growth (annual %),SP.POP.GROW,Not classified,INX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population growth (annual %),SP.POP.GROW,OECD members,OED,0.880685977,0.718722373,0.511753208,0.622512053,0.644054909,0.669882496,0.661049895,0.668862799,0.622085576,0.59042178,0.502384275,0.440846668
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2.344361229,1.835163206,2.291803106,2.174079709,2.083499756,2.050226026,2.060491504,2.051926476,2.0514267,2.028312491,1.953123667,1.849782242
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,1.398296311,1.159562382,1.232733757,1.193010285,1.185645652,1.224509355,1.291984104,1.366685107,1.42609601,1.469934915,1.488268815,1.488034326
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,0.635916154,0.500614065,0.275999145,0.419918179,0.438957237,0.455769353,0.447485666,0.44533736,0.373017469,0.344164464,0.266641288,0.215215554
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2.88566219,2.77852866,2.931962476,2.953082395,2.955589513,2.934959511,2.899002081,2.859465919,2.824183747,2.791768187,2.76433607,2.740273859
Population growth (annual %),SP.POP.GROW,Small states,SST,1.884428522,1.535361769,1.911280265,1.827699491,1.763410843,1.741546631,1.751705369,1.74787749,1.749182204,1.732681267,1.675407163,1.595211638
Population growth (annual %),SP.POP.GROW,South Asia,SAS,2.236202317,1.895738007,1.387559748,1.336615358,1.307867431,1.282153245,1.260977148,1.244435041,1.224926153,1.203193517,1.175104965,1.149684066
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,2.236202317,1.895738007,1.387559748,1.336615358,1.307867431,1.282153245,1.260977148,1.244435041,1.224926153,1.203193517,1.175104965,1.149684066
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2.834929873,2.650512081,2.764102853,2.763577776,2.758295756,2.748440412,2.734910736,2.71952543,2.70237141,2.681174931,2.65583231,2.627824038
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2.835257091,2.650729693,2.764656443,2.76375186,2.758381809,2.748553057,2.734956004,2.719654283,2.702507607,2.681332133,2.65599061,2.627980193
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.834929873,2.650512081,2.764102853,2.763577776,2.758295756,2.748440412,2.734910736,2.71952543,2.70237141,2.681174931,2.65583231,2.627824038
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,1.442878451,0.886544416,0.74755048,0.840701565,0.842503474,0.819451433,0.778218902,0.760977779,0.764307546,0.662156759,0.573881315,0.465172565
Population growth (annual %),SP.POP.GROW,World,WLD,1.735760697,1.323057118,1.183293407,1.220688639,1.216571212,1.203346951,1.18196469,1.168944982,1.151723018,1.107443414,1.064368114,1.018405517
